Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
13.0,0,41,2.0,4790.0,83.0,44.0,23.0,3,1,1,30,370.92,0
5.0,0,42,0.0,738.0,17.0,46.0,10.0,3,1,2,30,214.2,0
15.0,0,40,2.0,2873.0,72.0,398.0,30.0,3,1,1,30,1709.8,0
15.0,0,41,2.0,4618.0,78.0,40.0,41.0,1,1,1,15,478.28,0
8.0,0,41,2.0,2813.0,70.0,41.0,39.0,2,1,1,25,314.235,0
16.0,0,41,3.0,4195.0,94.0,71.0,34.0,3,1,1,30,455.56,0
9.0,0,41,2.0,2780.0,51.0,324.0,24.0,4,1,1,45,880.775,0
18.0,0,40,4.0,9535.0,133.0,183.0,49.0,3,1,1,30,1118.72,0
12.0,0,41,2.0,14193.0,181.0,39.0,50.0,3,1,1,30,730.96,0
12.0,0,41,3.0,4935.0,95.0,41.0,31.0,4,1,1,45,228.25,0
11.0,0,41,2.0,6338.0,107.0,46.0,18.0,3,1,1,30,441.8,0
14.0,1,41,0.0,2658.0,66.0,47.0,23.0,4,1,2,45,185.6,0
30.0,0,41,5.0,15560.0,237.0,93.0,38.0,3,1,1,30,1003.88,0
9.0,0,41,3.0,3515.0,39.0,522.0,14.0,4,1,1,45,1393.85,0
14.0,0,40,2.0,15905.0,194.0,189.0,36.0,3,1,1,30,1399.96,0
8.0,0,40,3.0,6920.0,98.0,225.0,32.0,4,1,1,45,737.95,0
5.0,0,40,0.0,1295.0,26.0,39.0,17.0,3,1,2,30,208.84,0
7.0,0,41,0.0,1130.0,26.0,52.0,14.0,3,1,2,30,254.24,0
5.0,0,40,0.0,420.0,12.0,39.0,6.0,3,1,2,30,173.28,1
8.0,0,40,2.0,7928.0,139.0,423.0,49.0,3,1,1,30,2014.68,0
12.0,0,40,3.0,11885.0,166.0,50.0,53.0,4,1,1,45,426.275,0
13.0,0,40,3.0,7138.0,87.0,147.0,43.0,3,1,1,30,877.0,0
28.0,1,36,0.0,1375.0,59.0,55.0,23.0,3,1,2,30,277.36,1
26.0,0,39,10.0,10855.0,105.0,40.0,48.0,5,2,1,55,224.4,0
18.0,0,39,3.0,6238.0,110.0,65.0,30.0,3,1,1,30,513.92,0
6.0,0,37,2.0,3260.0,34.0,39.0,20.0,4,1,1,45,179.85,0
14.0,0,38,0.0,3410.0,53.0,48.0,22.0,3,1,2,30,330.52,1
14.0,1,39,0.0,2688.0,56.0,73.0,37.0,4,1,2,45,251.1,1
5.0,0,39,0.0,553.0,14.0,39.0,8.0,3,1,2,30,178.68,1
6.0,0,39,2.0,2088.0,37.0,39.0,12.0,4,1,1,45,150.625,0
8.0,0,36,3.0,7205.0,109.0,53.0,28.0,5,1,1,55,189.21,0
5.0,0,39,0.0,1048.0,19.0,48.0,10.0,4,1,2,45,146.675,1
5.0,0,39,3.0,758.0,16.0,43.0,8.0,5,1,1,55,76.11,0
30.0,0,34,5.0,16495.0,250.0,39.0,86.0,2,2,1,25,929.025,0
11.0,0,37,5.0,7385.0,128.0,310.0,39.0,3,2,1,30,1540.52,0
7.0,0,39,2.0,4138.0,94.0,41.0,34.0,3,1,1,30,333.28,0
8.0,0,38,0.0,2085.0,56.0,77.0,26.0,4,1,2,45,246.025,0
11.0,0,39,2.0,3200.0,65.0,214.0,29.0,3,1,1,30,986.6,0
9.0,0,30,3.0,1735.0,48.0,232.0,17.0,3,2,1,30,999.32,0
9.0,0,29,2.0,1988.0,51.0,69.0,74.0,5,1,1,55,134.085,0
16.0,0,30,0.0,1120.0,37.0,49.0,13.0,3,1,2,30,242.28,0
5.0,0,29,0.0,1245.0,22.0,60.0,9.0,4,1,2,45,181.675,0
15.0,0,28,2.0,1645.0,44.0,58.0,19.0,2,1,1,25,337.005,0
7.0,0,28,2.0,3645.0,73.0,47.0,29.0,4,1,1,45,210.45,0
7.0,0,21,2.0,2115.0,38.0,67.0,20.0,3,1,1,30,354.12,0
21.0,0,20,3.0,6813.0,153.0,124.0,48.0,2,2,1,25,871.47,0
17.0,0,18,2.0,9353.0,183.0,112.0,46.0,5,1,1,55,311.04,0
13.0,0,19,5.0,3273.0,57.0,70.0,25.0,4,1,1,45,258.25,0
7.0,0,12,3.0,4810.0,52.0,254.0,16.0,3,1,1,30,1210.48,0
8.0,1,12,3.0,1908.0,31.0,39.0,13.0,3,1,1,30,233.56,1
13.0,0,39,0.0,4560.0,71.0,7.0,15.0,2,1,1,25,239.895,0
5.0,0,40,0.0,305.0,6.0,7.0,2.0,2,1,2,25,45.495,0
15.0,0,38,0.0,2643.0,60.0,334.0,22.0,2,1,1,25,1624.635,0
15.0,0,39,0.0,4388.0,66.0,7.0,33.0,1,1,1,15,283.47,0
8.0,0,39,0.0,2583.0,58.0,7.0,31.0,1,1,1,15,183.755,0
16.0,0,39,1.0,3965.0,82.0,7.0,26.0,3,1,1,30,189.88,0
9.0,0,39,0.0,2550.0,39.0,260.0,16.0,3,1,1,30,1143.56,0
18.0,0,38,2.0,9305.0,121.0,119.0,41.0,3,1,1,30,853.04,0
12.0,0,39,0.0,13963.0,169.0,7.0,42.0,3,1,1,30,593.28,0
12.0,0,39,1.0,4705.0,83.0,7.0,23.0,3,1,1,30,219.52,0
11.0,0,39,0.0,6108.0,95.0,7.0,10.0,2,1,1,25,310.635,0
14.0,1,39,0.0,2428.0,54.0,7.0,15.0,3,1,2,30,127.28,0
30.0,0,39,3.0,15330.0,225.0,29.0,30.0,3,1,1,30,738.2,0
9.0,0,39,1.0,3285.0,27.0,458.0,6.0,3,1,1,30,1964.48,0
14.0,0,38,0.0,15675.0,182.0,125.0,28.0,2,1,1,25,1276.065,0
8.0,0,38,1.0,6690.0,86.0,161.0,24.0,3,1,1,30,915.04,0
5.0,0,38,0.0,1065.0,14.0,7.0,9.0,2,1,2,25,80.055,0
7.0,0,39,0.0,900.0,14.0,7.0,6.0,2,1,2,25,72.63,0
5.0,0,38,0.0,305.0,6.0,7.0,2.0,2,1,2,25,45.495,1
8.0,0,38,0.0,7698.0,127.0,359.0,41.0,2,1,1,25,1967.625,0
12.0,0,38,1.0,11655.0,154.0,7.0,45.0,3,1,1,30,500.36,0
13.0,0,38,1.0,6908.0,75.0,83.0,35.0,2,1,1,25,687.735,0
28.0,1,34,0.0,1145.0,47.0,7.0,15.0,2,1,2,25,85.14,1
26.0,0,37,8.0,10625.0,93.0,7.0,40.0,4,1,1,45,285.45,0
18.0,0,37,1.0,6008.0,98.0,7.0,22.0,2,1,1,25,306.27,1
6.0,0,35,0.0,3030.0,22.0,7.0,12.0,3,1,1,30,150.08,0
14.0,0,36,0.0,3180.0,41.0,7.0,14.0,3,1,2,30,156.84,1
14.0,0,37,0.0,2458.0,44.0,9.0,29.0,3,1,2,30,136.08,1
5.0,1,37,0.0,305.0,6.0,7.0,2.0,3,1,2,30,40.44,1
6.0,0,37,0.0,1858.0,25.0,7.0,4.0,3,1,1,30,103.32,0
8.0,0,34,1.0,6975.0,97.0,7.0,20.0,4,1,1,45,194.3,0
5.0,0,37,0.0,818.0,7.0,7.0,2.0,4,1,2,45,38.125,1
5.0,0,37,1.0,305.0,6.0,7.0,2.0,5,1,1,55,15.165,0
30.0,0,32,3.0,16265.0,238.0,7.0,78.0,2,1,1,25,774.135,0
11.0,0,35,3.0,7155.0,116.0,246.0,31.0,2,2,1,25,1434.195,0
7.0,0,37,0.0,3908.0,82.0,7.0,26.0,2,1,1,25,211.05,0
8.0,0,36,0.0,1855.0,44.0,13.0,18.0,3,1,2,30,127.96,0
11.0,0,37,0.0,2970.0,53.0,150.0,21.0,2,1,1,25,811.035,0
9.0,0,28,1.0,1505.0,36.0,168.0,9.0,2,2,1,25,825.345,0
9.0,0,27,0.0,1758.0,39.0,7.0,66.0,4,1,1,45,62.425,0
16.0,0,28,0.0,890.0,25.0,7.0,5.0,2,1,2,25,72.675,0
5.0,0,27,0.0,1015.0,10.0,7.0,2.0,4,1,2,45,43.125,0
15.0,0,26,0.0,1415.0,32.0,7.0,11.0,2,1,1,25,96.615,0
7.0,0,26,0.0,3415.0,61.0,7.0,21.0,3,1,1,30,167.04,0
7.0,0,19,0.0,1885.0,26.0,7.0,12.0,2,1,1,25,117.495,0
21.0,0,18,1.0,6583.0,141.0,60.0,40.0,1,2,1,15,699.82,0
17.0,0,16,0.0,9123.0,171.0,48.0,38.0,4,1,1,45,352.35,0
13.0,0,17,3.0,3043.0,45.0,7.0,17.0,3,1,1,30,151.52,0
7.0,0,10,1.0,4580.0,40.0,190.0,8.0,3,1,1,30,944.8,0
8.0,0,10,1.0,1678.0,19.0,7.0,5.0,3,1,1,30,95.88,1
15.0,0,40,1.0,4865.0,78.0,21.0,22.0,3,1,1,30,281.72,0
7.0,0,41,0.0,813.0,12.0,23.0,9.0,3,1,2,30,125.0,0
17.0,0,39,1.0,2948.0,67.0,375.0,29.0,3,1,1,30,1620.6,0
17.0,0,40,1.0,4693.0,73.0,17.0,40.0,1,1,1,15,355.63,0
10.0,0,40,1.0,2888.0,65.0,18.0,38.0,2,1,1,25,213.885,0
18.0,0,40,2.0,4270.0,89.0,48.0,33.0,3,1,1,30,366.36,0
11.0,0,40,1.0,2855.0,46.0,301.0,23.0,3,1,1,30,1320.04,0
20.0,0,39,3.0,9610.0,128.0,160.0,48.0,3,1,1,30,1029.52,0
14.0,0,40,1.0,14268.0,176.0,16.0,49.0,3,1,1,30,641.76,0
14.0,0,40,2.0,5010.0,90.0,18.0,30.0,3,1,1,30,276.0,0
13.0,0,40,1.0,6413.0,102.0,23.0,17.0,3,1,1,30,352.6,0
16.0,0,40,0.0,2733.0,61.0,24.0,22.0,3,1,2,30,207.76,0
32.0,1,40,4.0,15635.0,232.0,70.0,37.0,3,1,1,30,914.68,0
11.0,0,40,2.0,3590.0,34.0,499.0,13.0,3,1,1,30,2140.96,0
16.0,0,39,1.0,15980.0,189.0,166.0,35.0,2,1,1,25,1474.605,0
10.0,0,39,2.0,6995.0,93.0,202.0,31.0,3,1,1,30,1091.52,0
7.0,0,39,0.0,1370.0,21.0,16.0,16.0,2,1,2,25,134.595,0
9.0,0,40,0.0,1205.0,21.0,29.0,13.0,3,1,2,30,165.04,0
7.0,0,39,0.0,495.0,7.0,16.0,5.0,2,1,2,25,94.59,1
10.0,0,39,1.0,8003.0,134.0,400.0,48.0,3,1,1,30,1925.48,0
14.0,0,39,2.0,11960.0,161.0,27.0,52.0,4,1,1,45,370.525,0
15.0,0,39,2.0,7213.0,82.0,124.0,42.0,2,1,1,25,886.275,0
30.0,1,35,0.0,1450.0,54.0,32.0,22.0,3,1,2,30,188.16,1
28.0,0,38,9.0,10930.0,100.0,17.0,47.0,5,1,1,55,190.95,0
20.0,0,38,2.0,6313.0,105.0,42.0,29.0,2,1,1,25,477.81,0
8.0,0,36,1.0,3335.0,29.0,16.0,19.0,3,1,1,30,198.56,0
16.0,1,37,0.0,3485.0,48.0,25.0,21.0,3,1,2,30,241.32,1
16.0,1,38,0.0,2763.0,51.0,50.0,36.0,4,1,2,45,195.35,1
7.0,0,38,0.0,628.0,9.0,16.0,7.0,3,1,2,30,89.48,1
8.0,0,38,1.0,2163.0,32.0,16.0,11.0,4,1,1,45,94.875,0
10.0,0,35,2.0,7280.0,104.0,30.0,27.0,5,1,1,55,155.76,0
7.0,0,38,0.0,1123.0,14.0,25.0,9.0,4,1,2,45,90.925,1
7.0,0,38,2.0,833.0,11.0,20.0,7.0,5,1,1,55,42.66,0
32.0,0,33,4.0,16570.0,245.0,16.0,85.0,2,2,1,25,828.675,0
13.0,0,36,4.0,7460.0,123.0,287.0,38.0,3,2,1,30,1451.32,0
9.0,0,38,1.0,4213.0,89.0,18.0,33.0,3,1,1,30,244.08,0
10.0,0,37,0.0,2160.0,51.0,54.0,25.0,3,1,2,30,304.44,0
13.0,0,38,1.0,3275.0,60.0,191.0,28.0,2,1,1,25,1009.575,0
11.0,0,29,2.0,1810.0,43.0,209.0,16.0,3,2,1,30,910.12,0
11.0,0,28,1.0,2063.0,46.0,46.0,73.0,5,1,1,55,100.635,0
18.0,0,29,0.0,1195.0,32.0,26.0,12.0,3,1,2,30,153.08,0
7.0,0,28,0.0,1320.0,17.0,37.0,8.0,4,1,2,45,125.925,0
17.0,0,27,1.0,1720.0,39.0,35.0,18.0,2,1,1,25,236.655,0
9.0,0,27,1.0,3720.0,68.0,24.0,28.0,3,1,1,30,247.52,0
9.0,0,20,1.0,2190.0,33.0,44.0,19.0,3,1,1,30,264.92,0
23.0,0,19,2.0,6887.0,148.0,101.0,47.0,2,2,1,25,771.075,0
19.0,0,17,1.0,9427.0,178.0,89.0,45.0,5,1,1,55,277.575,0
15.0,0,18,4.0,3347.0,52.0,47.0,24.0,3,1,1,30,323.96,0
9.0,0,11,2.0,4885.0,47.0,231.0,15.0,3,1,1,30,1121.28,0
10.0,1,11,2.0,1982.0,26.0,16.0,12.0,3,1,1,30,144.32,1
11.0,0,40,1.0,4485.0,76.0,3.0,16.0,3,1,1,30,194.44,0
3.0,0,41,0.0,433.0,10.0,5.0,3.0,3,1,2,30,37.72,0
13.0,0,39,1.0,2568.0,65.0,357.0,23.0,3,1,1,30,1533.32,0
13.0,0,40,1.0,4313.0,71.0,0.0,34.0,1,1,1,15,241.12,0
6.0,0,40,1.0,2508.0,63.0,0.0,32.0,2,1,1,25,115.695,0
14.0,0,40,2.0,3890.0,87.0,30.0,27.0,3,1,1,30,279.08,0
7.0,0,40,1.0,2475.0,44.0,283.0,17.0,3,1,1,30,1232.76,0
16.0,0,39,3.0,9230.0,126.0,142.0,42.0,3,1,1,30,942.24,0
10.0,0,40,1.0,13888.0,174.0,0.0,43.0,3,1,1,30,562.48,0
10.0,0,40,2.0,4630.0,88.0,0.0,24.0,3,1,1,30,188.72,0
9.0,0,40,1.0,6033.0,100.0,5.0,11.0,3,1,1,30,265.32,0
12.0,1,40,0.0,2353.0,59.0,6.0,16.0,3,1,2,30,120.48,0
28.0,0,40,4.0,15255.0,230.0,52.0,31.0,3,1,1,30,827.4,0
7.0,0,40,2.0,3210.0,32.0,481.0,7.0,3,1,1,30,2053.68,0
12.0,0,39,1.0,15600.0,187.0,148.0,29.0,2,1,1,25,1376.415,0
6.0,0,39,2.0,6615.0,91.0,184.0,25.0,3,1,1,30,1004.24,0
3.0,0,39,0.0,990.0,19.0,0.0,10.0,2,1,2,25,45.405,0
5.0,0,40,0.0,825.0,19.0,11.0,7.0,3,1,2,30,77.76,0
5.062962962962963,0,39,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
6.0,0,39,1.0,7623.0,132.0,382.0,42.0,3,1,1,30,1838.2,0
10.0,0,39,2.0,11580.0,159.0,9.0,46.0,4,1,1,45,315.975,0
11.0,0,39,2.0,6833.0,80.0,106.0,36.0,2,1,1,25,788.085,0
26.0,1,35,0.0,1070.0,52.0,14.0,16.0,3,1,2,30,100.88,1
24.0,0,38,9.0,10550.0,98.0,0.0,41.0,5,1,1,55,159.72,0
16.0,0,38,2.0,5933.0,103.0,24.0,23.0,2,1,1,25,379.62,0
4.0,0,36,1.0,2955.0,27.0,0.0,13.0,3,1,1,30,119.28,0
12.0,0,37,0.0,3105.0,46.0,7.0,15.0,3,1,2,30,154.04,1
12.0,0,38,0.0,2383.0,49.0,32.0,30.0,4,1,2,45,140.8,1
3.0,0,38,0.0,248.0,7.0,0.0,1.0,3,1,2,30,10.2,1
4.0,0,38,1.0,1783.0,30.0,0.0,5.0,4,1,1,45,45.325,0
6.0,0,35,2.0,6900.0,102.0,12.0,21.0,5,1,1,55,123.03,0
3.0,0,38,0.0,743.0,12.0,7.0,3.0,4,1,2,45,36.375,1
3.0,0,38,2.0,453.0,9.0,2.0,1.0,5,1,1,55,9.93,0
28.0,0,33,4.0,16190.0,243.0,0.0,79.0,2,2,1,25,739.485,0
9.0,0,36,4.0,7080.0,121.0,269.0,32.0,3,2,1,30,1364.04,0
5.0,0,38,1.0,3833.0,87.0,0.0,27.0,3,1,1,30,156.8,0
6.0,0,37,0.0,1780.0,49.0,36.0,19.0,3,1,2,30,217.16,0
9.0,0,38,1.0,2895.0,58.0,173.0,22.0,2,1,1,25,911.385,0
7.0,0,29,2.0,1430.0,41.0,191.0,10.0,3,2,1,30,822.84,0
7.0,0,28,1.0,1683.0,44.0,28.0,67.0,5,1,1,55,67.905,0
14.0,0,29,0.0,815.0,30.0,8.0,6.0,3,1,2,30,65.8,0
3.0,0,28,0.0,940.0,15.0,19.0,2.0,4,1,2,45,71.375,0
13.0,0,27,1.0,1340.0,37.0,17.0,12.0,2,1,1,25,138.465,0
5.0,0,27,1.0,3340.0,66.0,6.0,22.0,3,1,1,30,160.24,0
5.0,0,20,1.0,1810.0,31.0,26.0,13.0,3,1,1,30,177.64,0
19.0,0,19,2.0,6507.0,146.0,83.0,41.0,2,2,1,25,672.885,0
15.0,0,17,1.0,9047.0,176.0,71.0,39.0,5,1,1,55,244.845,0
11.0,0,18,4.0,2967.0,50.0,29.0,18.0,3,1,1,30,236.68,0
5.0,0,11,2.0,4505.0,45.0,213.0,9.0,3,1,1,30,1034.0,0
6.0,1,11,2.0,1602.0,24.0,0.0,6.0,3,1,1,30,65.04,1
11.0,0,35,0.0,4675.0,71.0,4.0,18.0,2,1,1,25,231.57,0
3.0,0,36,0.0,623.0,5.0,6.0,5.0,2,1,2,25,55.26,0
13.0,0,34,0.0,2758.0,60.0,358.0,25.0,2,1,1,25,1737.81,0
13.0,0,35,0.0,4503.0,66.0,0.0,36.0,1,1,1,15,251.295,0
6.0,0,35,0.0,2698.0,58.0,1.0,34.0,1,1,1,15,157.08,0
14.0,0,35,1.0,4080.0,82.0,31.0,29.0,3,1,1,30,290.48,0
7.0,0,35,0.0,2665.0,39.0,284.0,19.0,3,1,1,30,1244.16,0
16.0,0,34,2.0,9420.0,121.0,143.0,44.0,3,1,1,30,953.64,0
10.0,0,35,0.0,14078.0,169.0,0.0,45.0,3,1,1,30,569.88,0
10.0,0,35,1.0,4820.0,83.0,1.0,26.0,3,1,1,30,200.12,0
9.0,0,35,0.0,6223.0,95.0,6.0,13.0,2,1,1,25,311.31,0
12.0,0,35,0.0,2543.0,54.0,7.0,18.0,3,1,2,30,131.88,0
28.0,0,35,3.0,15445.0,225.0,53.0,33.0,3,1,1,30,838.8,0
7.0,0,35,1.0,3400.0,27.0,482.0,9.0,3,1,1,30,2065.08,0
12.0,0,34,0.0,15790.0,182.0,149.0,31.0,2,1,1,25,1389.24,0
6.0,0,34,1.0,6805.0,86.0,185.0,27.0,3,1,1,30,1015.64,0
3.0,0,34,0.0,1180.0,14.0,0.0,12.0,2,1,2,25,53.73,0
5.0,0,35,0.0,1015.0,14.0,12.0,9.0,2,1,2,25,100.305,0
5.062962962962963,0,34,0.11851851851851852,929.9296296296296,17.433333333333334,10.148148148148149,8.514814814814814,2,1,2,25,73.71651851851851,1
6.0,0,34,0.0,7813.0,127.0,383.0,44.0,2,1,1,25,2080.8,0
10.0,0,34,1.0,11770.0,154.0,10.0,48.0,3,1,1,30,516.96,0
11.0,0,34,1.0,7023.0,75.0,107.0,38.0,2,1,1,25,800.91,0
26.0,1,30,0.0,1260.0,47.0,15.0,18.0,2,1,2,25,126.315,1
24.0,0,33,8.0,10740.0,93.0,0.0,43.0,4,1,1,45,270.825,0
16.0,0,33,1.0,6123.0,98.0,25.0,25.0,2,1,1,25,392.445,1
4.0,0,31,0.0,3145.0,22.0,0.0,15.0,3,1,1,30,126.68,0
12.0,1,32,0.0,3295.0,41.0,8.0,17.0,3,1,2,30,165.44,1
12.0,0,33,0.0,2573.0,44.0,33.0,32.0,3,1,2,30,236.68,1
3.0,0,33,0.0,438.0,2.0,0.0,3.0,3,1,2,30,17.6,1
4.0,0,33,0.0,1973.0,25.0,0.0,7.0,3,1,1,30,79.92,0
6.0,0,30,1.0,7090.0,97.0,13.0,23.0,4,1,1,45,212.175,0
3.0,0,33,0.0,933.0,7.0,8.0,5.0,4,1,2,45,43.5,1
3.0,0,33,1.0,643.0,4.0,3.0,3.0,5,1,1,55,14.205,0
28.0,0,28,3.0,16380.0,238.0,0.0,81.0,2,1,1,25,747.81,0
9.0,0,31,3.0,7270.0,116.0,270.0,34.0,2,2,1,25,1547.37,0
5.0,0,33,0.0,4023.0,82.0,1.0,29.0,2,1,1,25,189.225,0
6.0,0,32,0.0,1970.0,44.0,37.0,21.0,3,1,2,30,228.56,0
9.0,0,33,0.0,3085.0,53.0,174.0,24.0,2,1,1,25,924.21,0
7.0,0,24,1.0,1620.0,36.0,192.0,12.0,2,2,1,25,938.52,0
7.0,0,23,0.0,1873.0,39.0,29.0,69.0,4,1,1,45,120.3,0
14.0,0,24,0.0,1005.0,25.0,9.0,8.0,2,1,2,25,86.85,0
3.0,0,23,0.0,1130.0,10.0,20.0,4.0,4,1,2,45,78.5,0
13.0,0,22,0.0,1530.0,32.0,18.0,14.0,2,1,1,25,151.29,0
5.0,0,22,0.0,3530.0,61.0,7.0,24.0,3,1,1,30,171.64,0
5.0,0,15,0.0,2000.0,26.0,27.0,15.0,2,1,1,25,212.67,0
19.0,0,14,1.0,6697.0,141.0,84.0,43.0,1,2,1,15,838.09,0
15.0,0,12,0.0,9237.0,171.0,72.0,41.0,4,1,1,45,415.2,0
11.0,0,13,3.0,3157.0,45.0,30.0,20.0,3,1,1,30,248.08,0
5.0,0,6,1.0,4695.0,40.0,214.0,11.0,3,1,1,30,1045.4,0
6.0,0,6,1.0,1792.0,19.0,0.0,8.0,3,1,1,30,72.44,1
15.0,0,45,2.0,4675.0,83.0,20.0,20.0,3,1,1,30,270.32,0
7.0,0,46,0.0,623.0,17.0,22.0,7.0,3,1,2,30,113.6,0
17.0,0,44,2.0,2758.0,72.0,374.0,27.0,3,1,1,30,1609.2,0
17.0,0,45,2.0,4503.0,78.0,16.0,38.0,1,1,1,15,339.955,0
10.0,0,45,2.0,2698.0,70.0,17.0,36.0,2,1,1,25,201.06,0
18.0,0,45,3.0,4080.0,94.0,47.0,31.0,3,1,1,30,354.96,0
11.0,0,45,2.0,2665.0,51.0,300.0,21.0,4,1,1,45,817.9,0
20.0,0,44,4.0,9420.0,133.0,159.0,46.0,3,1,1,30,1018.12,0
14.0,0,45,2.0,14078.0,181.0,15.0,47.0,3,1,1,30,630.36,0
14.0,0,45,3.0,4820.0,95.0,17.0,28.0,4,1,1,45,165.375,0
13.0,0,45,2.0,6223.0,107.0,22.0,15.0,3,1,1,30,341.2,0
16.0,0,45,0.0,2543.0,66.0,23.0,20.0,4,1,2,45,122.725,0
32.0,0,45,5.0,15445.0,237.0,69.0,35.0,3,2,1,30,903.28,0
11.0,0,45,3.0,3400.0,39.0,498.0,11.0,4,1,1,45,1330.975,0
16.0,0,44,2.0,15790.0,194.0,165.0,33.0,3,1,1,30,1299.36,0
10.0,0,44,3.0,6805.0,98.0,201.0,29.0,4,1,1,45,675.075,0
7.0,0,44,0.0,1180.0,26.0,15.0,14.0,3,1,2,30,108.24,0
9.0,0,45,0.0,1015.0,26.0,28.0,11.0,3,1,2,30,153.64,0
7.0,0,44,0.0,305.0,12.0,15.0,3.0,3,1,2,30,72.68,1
10.0,0,44,2.0,7813.0,139.0,399.0,46.0,3,1,1,30,1914.08,0
14.0,0,44,3.0,11770.0,166.0,26.0,50.0,4,1,1,45,363.4,0
15.0,0,44,3.0,7023.0,87.0,123.0,40.0,3,1,1,30,776.4,0
30.0,1,40,0.0,1260.0,59.0,31.0,20.0,3,1,2,30,176.76,1
28.0,0,43,10.0,10740.0,105.0,16.0,45.0,5,2,1,55,186.675,0
20.0,0,43,3.0,6123.0,110.0,41.0,27.0,3,1,1,30,413.32,0
8.0,0,41,2.0,3145.0,34.0,15.0,17.0,4,1,1,45,116.975,0
16.0,1,42,0.0,3295.0,53.0,24.0,19.0,3,1,2,30,229.92,1
16.0,1,43,0.0,2573.0,56.0,49.0,34.0,4,1,2,45,188.225,1
7.0,0,43,0.0,438.0,14.0,15.0,5.0,3,1,2,30,78.08,1
8.0,0,43,2.0,1973.0,37.0,15.0,9.0,4,1,1,45,87.75,0
10.0,0,40,3.0,7090.0,109.0,29.0,25.0,5,1,1,55,151.485,0
7.0,0,43,0.0,933.0,19.0,24.0,7.0,4,1,2,45,83.8,1
7.0,0,43,3.0,643.0,16.0,19.0,5.0,5,1,1,55,38.385,0
32.0,0,38,5.0,16380.0,250.0,15.0,83.0,2,2,1,25,815.85,0
13.0,0,41,5.0,7270.0,128.0,286.0,36.0,3,2,1,30,1439.92,0
9.0,0,43,2.0,4023.0,94.0,17.0,31.0,3,1,1,30,232.68,0
10.0,0,42,0.0,1970.0,56.0,53.0,23.0,4,1,2,45,183.15,0
13.0,0,43,2.0,3085.0,65.0,190.0,26.0,3,1,1,30,886.0,0
11.0,0,34,3.0,1620.0,48.0,208.0,14.0,3,2,1,30,898.72,0
11.0,0,33,2.0,1873.0,51.0,45.0,71.0,5,1,1,55,96.36,0
18.0,0,34,0.0,1005.0,37.0,25.0,10.0,3,1,2,30,141.68,0
7.0,0,33,0.0,1130.0,22.0,36.0,6.0,4,1,2,45,118.8,0
17.0,0,32,2.0,1530.0,44.0,34.0,16.0,2,1,1,25,223.83,0
9.0,0,32,2.0,3530.0,73.0,23.0,26.0,4,1,1,45,147.575,0
9.0,0,25,2.0,2000.0,38.0,43.0,17.0,3,1,1,30,253.52,0
23.0,0,24,3.0,6697.0,153.0,100.0,45.0,2,2,1,25,758.25,0
19.0,0,22,2.0,9237.0,183.0,88.0,43.0,5,1,1,55,273.3,0
15.0,0,23,5.0,3157.0,57.0,46.0,22.0,4,1,1,45,195.35,0
9.0,0,16,3.0,4695.0,52.0,230.0,13.0,3,1,1,30,1109.88,0
10.0,0,16,3.0,1792.0,31.0,15.0,10.0,3,1,1,30,132.92,1
19.0,0,41,2.0,5385.0,88.0,37.0,19.0,3,1,1,30,366.92,0
11.0,0,42,0.0,1333.0,22.0,22.0,6.0,3,1,2,30,142.2,0
21.0,0,40,2.0,3468.0,77.0,374.0,26.0,3,1,1,30,1637.8,0
21.0,0,41,2.0,5213.0,83.0,16.0,37.0,1,1,1,15,379.28,0
14.0,0,41,2.0,3408.0,75.0,17.0,35.0,2,1,1,25,233.235,0
22.0,0,41,3.0,4790.0,99.0,47.0,30.0,3,1,1,30,383.56,0
15.0,0,41,2.0,3375.0,56.0,300.0,20.0,4,1,1,45,835.775,0
24.0,0,40,4.0,10130.0,138.0,159.0,45.0,3,1,1,30,1046.72,0
18.0,0,41,2.0,14788.0,186.0,15.0,46.0,3,1,1,30,658.96,0
18.0,0,41,3.0,5530.0,100.0,17.0,27.0,4,1,1,45,183.25,0
17.0,0,41,2.0,6933.0,112.0,22.0,14.0,3,1,1,30,369.8,0
20.0,0,41,0.0,3253.0,71.0,23.0,19.0,4,1,2,45,140.6,0
36.0,0,41,5.0,16155.0,242.0,69.0,34.0,3,2,1,30,931.88,0
15.0,0,41,3.0,4110.0,44.0,498.0,10.0,4,1,1,45,1348.85,0
20.0,0,40,2.0,16500.0,199.0,165.0,32.0,2,1,1,25,1493.955,0
14.0,0,40,3.0,7515.0,103.0,201.0,28.0,3,1,1,30,1108.72,0
11.0,0,40,0.0,1890.0,31.0,15.0,13.0,2,1,2,25,153.945,0
13.0,0,41,0.0,1725.0,31.0,28.0,10.0,3,1,2,30,182.24,0
11.0,0,40,0.0,1015.0,17.0,15.0,2.0,3,1,2,30,101.28,1
14.0,0,40,2.0,8523.0,144.0,399.0,45.0,3,1,1,30,1942.68,0
18.0,0,40,3.0,12480.0,171.0,26.0,49.0,4,1,1,45,381.275,0
